time,property,state
5549,2.4149535,1
5550,1.9386592,1
5551,2.1897945,1
5552,2.8116899,2
5553,5.3999996,6
5554,7.771331,7
5555,9.693296,7
5556,9.83268,7
5557,10.805998,8
5558,10.495713,8
5559,9.290511,7
5560,8.435069,7
5561,8.0899935,7
5562,7.968939,7
5563,8.089993,7
5564,8.350138,7
5565,8.311245,7
5566,8.647496,7
5567,7.928178,7
5568,7.92,7
5569,7.5685663,7
5570,6.130579,6
5571,5.506941,6
5572,7.2359104,7
5573,3.6179552,4
5574,3.6,4
5575,3.671294,4
5576,5.4477882,6
5577,6.519877,6
5578,8.557102,7
5579,9.904906,7
5580,9.504273,7
5581,9.659814,7
5582,8.766573,7
5583,10.365251,8
5584,10.028439,8
5585,8.699793,7
5586,7.0911775,7
5587,7.208994,7
5588,7.5685663,7
5589,6.87779,7
5590,5.771239,6
5591,5.4477882,6
5592,5.7599998,6
5593,6.5693827,6
5594,6.28713,6
5595,6.6185193,6
5596,7.24486,7
5597,7.24486,7
5598,7.5685663,7
5599,7.4128532,7
5600,8.373386,7
5601,8.209263,7
5602,9.746631,7
5603,11.165805,8
5604,11.367109,8
5605,11.384199,8
5606,11.043261,8
5607,10.703569,8
5608,10.703569,8
5609,10.495713,8
5610,8.089993,7
5611,6.12,6
5612,5.8048253,6
5613,4.896529,5
5614,5.2416787,6
5615,5.634891,6
5616,5.495161,6
5617,5.0142193,6
5618,2.6208394,2
5619,1.9386592,1
5620,2.5455842,2
5621,2.4149535,1
5622,3.8773184,4
5623,5.4477882,6
5624,4.379589,5
5625,2.5959969,2
5626,1.08,1
5627,4.0249224,5
5628,5.95906,6
5629,7.10031,7
5630,8.707237,7
5631,8.707237,7
5632,8.373386,7
5633,7.5942082,7
5634,7.5942082,7
5635,6.9247384,7
5636,8.089993,7
5637,6.519877,6
5638,5.0528407,6
5639,3.96,4
5640,4.1046314,5
5641,4.0249224,5
5642,3.096837,3
5643,1.08,1
5644,2.8116899,2
5645,3.563818,4
5646,4.3349743,5
5647,5.3999996,6
5648,5.315336,6
5649,4.198285,5
5650,2.1897945,1
5651,7.42159,7
5652,6.763786,7
5653,8.707237,7
5654,9,7
5655,9.290511,7
5656,7.5942082,7
5657,9.19939,7
5658,9.659814,7
5659,8.891344,7
5660,7.24486,7
5661,6.28713,6
5662,6.489992,6
5663,6.830519,7
5664,5.937272,6
5665,5.6920996,6
5666,5.154415,6
5667,4.198285,5
5668,4.452954,5
5669,3.096837,3
5670,2.2768397,1
5671,1.8,1
5672,1.4399999,1
5673,4.072935,5
5674,5.6233797,6
5675,6.4096174,6
5676,7.928177,7
5677,9.449572,7
5678,8.891343,7
5679,8.707237,7
5680,9.826088,7
5681,9.983106,8
5682,9.339208,7
5683,8.707237,7
5684,7.9036193,7
5685,7.10031,7
5686,6.792466,7
5687,6.9153743,7
5688,7.289445,7
5689,7.8954163,7
5690,8.654986,7
5691,9.47012,7
5692,10.1376915,8
5693,9.178235,7
5694,8.4042845,7
5695,6.519877,6
5696,5.0911684,6
5697,5.3517847,6
5698,6.830519,7
5699,6.725354,7
5700,6.28713,6
5701,6.297428,6
5702,8.049845,7
5703,7.145796,7
5704,5.8603754,6
5705,5.904439,6
5706,6.989936,7
5707,4.3349743,5
5708,4.8433046,5
5709,6.989936,7
5710,6.193674,6
5711,4.8433046,5
5712,4.8965297,5
5713,4.8433046,5
5714,4.39436,5
5715,2.968636,3
5716,1.609969,1
5717,2.52,2
5718,1.8,1
5719,1.4399999,1
5720,2.9024127,3
5721,2.16,1
5722,1.8,1
5723,4.3498964,5
5724,5.4833565,6
5725,8.049845,7
5726,7.9932966,7
5727,8.435069,7
5728,9.826088,7
5729,7.42159,7
5730,8.534353,7
5731,6.9527545,7
5732,6.439876,6
5733,6.830519,7
5734,6.6185193,6
5735,6.725354,7
5736,6.379216,6
5737,5.3517847,6
5738,4.0249224,5
5739,2.3051248,1
5740,1.609969,1
5741,1.1384199,1
5742,3.0758414,3
5743,3.0758414,3
5744,2.9024127,3
5745,1.8,1
5746,1.2979984,1
5747,4.802999,5
5748,7.42159,7
5749,8.891344,7
5750,9.028754,7
5751,8.854829,7
5752,6.792466,7
5753,7.491114,7
5754,7.5942082,7
5755,6.696387,7
5756,6.1305785,6
5757,6.6087217,6
5758,5.1919937,6
5759,3.563818,4
5760,3.319036,3
5761,2.5959969,2
5762,1.9386592,1
5763,3.319036,3
5764,5.4119864,6
5765,5.8048253,6
5766,6.87779,7
5767,8.669949,7
5768,7.9932976,7
5769,6.924738,7
5770,6.162207,6
5771,4.2136917,5
5772,3.6179552,4
5773,4.452954,5
5774,4.0249224,5
5775,4.8965297,5
5776,7.928177,7
5777,9.511088,7
5778,8.225035,7
5779,7.754637,7
5780,6.5693827,6
5781,5.7599998,6
5782,5.4833565,6
5783,3.0547013,3
5784,3.096837,3
5785,5.4119864,6
5786,6.4799995,6
5787,5.04,6
5788,6.130579,6
5789,6.12,6
5790,3.2599385,3
5791,0.35999998,1
5792,1.484318,1
5793,3.5455887,4
5794,2.16,1
5795,2.5959969,2
5796,6.0347,6
5797,6.9247384,7
5798,8.699793,7
5799,7.0911775,7
5800,7.729527,7
5801,5.5887027,6
5802,6.12,6
5803,2.8799999,3
5804,4.1046314,5
5805,5.771239,6
5806,7.2359104,7
5807,6.9899354,7
5808,6.9899354,7
5809,7.072878,7
5810,5.6920996,6
5811,4.3349743,5
5812,6.9527545,7
5813,5.634891,6
5814,3.096837,3
5815,2.4149535,1
5816,1.835647,1
5817,1.8,1
5818,2.3051248,1
5819,5.634891,6
5820,7.5942082,7
5821,7.729527,7
5822,7.5942082,7
5823,9.339208,7
5824,11.298495,8
5825,9.504273,7
5826,8.12197,7
5827,7.5942082,7
5828,5.154415,6
5829,6.519877,6
5830,3.6,4
5831,6.849467,7
5832,8.225035,7
5833,6.6087217,6
5834,5.815978,6
5835,2.7416782,2
5836,2.4149535,1
5837,3.8268526,4
5838,4.198285,5
5839,3.6,4
5840,3.319036,3
5841,2.2768397,1
5842,3.8268526,4
5843,6.1305785,6
5844,9,7
5845,10.464797,8
5846,11.113451,8
5847,10.636766,8
5848,11.113451,8
5849,9.178235,7
5850,7.8954163,7
5851,6.0347,6
5852,4.6800003,5
5853,6.162207,6
5854,6.162207,6
5855,6.8399997,7
5856,7.2359104,7
5857,7.172949,7
5858,6.151683,6
5859,5.4833565,6
5860,5.8048253,6
5861,4.39436,5
5862,3.319036,3
5863,3.319036,3
5864,3.5455887,4
5865,2.968636,3
5866,3.8939953,4
5867,5.8048253,6
5868,7.491114,7
5869,7.7043357,7
5870,9.220499,7
5871,9.693296,7
5872,8.714677,7
5873,8.78872,7
5874,7.729527,7
5875,7.289444,7
5876,8.209263,7
5877,8.311245,7
5878,8.209263,7
5879,7.628263,7
5880,6.489992,6
5881,6.28713,6
5882,6.28713,6
5883,3.563818,4
5884,4.829907,5
5885,3.8268526,4
5886,5.0911684,6
5887,3.8268526,4
5888,0.71999997,1
5889,2.5959969,2
5890,4.39436,5
5891,5.692099,6
5892,7.4128532,7
5893,7.4128532,7
5894,8.287822,7
5895,8.587338,7
5896,7.145796,7
5897,7.9932966,7
5898,7.386582,7
5899,7.289445,7
5900,6.9527545,7
5901,7.2805495,7
5902,7.2805495,7
5903,6.0347,6
5904,5.95906,6
5905,4.829907,5
5906,4.829907,5
5907,4.3498964,5
5908,3.219938,3
5909,4.0249224,5
5910,3.0758414,3
5911,2.9024127,3
5912,3.6,4
5913,5.00128,6
5914,5.692099,6
5915,5.495161,6
5916,6.4096174,6
5917,6.9153743,7
5918,8.435069,7
5919,7.968939,7
5920,6.696387,7
5921,6.618519,6
5922,5.8603754,6
5923,6.763786,7
5924,4.3498964,5
5925,6.489992,6
5926,8.4042845,7
5927,7.754637,7
5928,6.989936,7
5929,6.9247384,7
5930,6.439876,6
5931,6.2145634,6
5932,5.1544156,6
5933,6.519877,6
5934,6.2145634,6
5935,5.937272,6
5936,6.151683,6
5937,6.4096174,6
5938,6.618519,6
5939,5.692099,6
5940,6.297428,6
5941,7.5942082,7
5942,8.373386,7
5943,7.9036193,7
5944,8.217153,7
5945,8.854829,7
5946,8.854829,7
5947,5.991594,6
5948,3.8773184,4
5949,5.8603754,6
5950,7.8625183,7
5951,8.089993,7
5952,7.628263,7
5953,7.5170207,7
5954,7.628263,7
5955,6.489992,6
5956,5.692099,6
5957,4.1046314,5
5958,5.3999996,6
5959,5.8603754,6
5960,4.3498964,5
5961,4.802999,5
5962,4.6102495,5
5963,5.0142193,6
5964,6.6185193,6
5965,7.8954163,7
5966,7.491114,7
5967,8.287822,7
5968,8.913181,7
5969,6.3690495,6
5970,8.427383,7
5971,6.6087217,6
5972,6.763786,7
5973,7.172949,7
5974,6.725354,7
5975,7.289444,7
5976,6.489992,6
5977,5.771239,6
5978,5.5887027,6
5979,4.452954,5
5980,1.5273507,1
5981,5.3517847,6
5982,3.096837,3
5983,1.484318,1
5984,3.2399998,3
5985,2.9024127,3
5986,5.771239,6
5987,8.209263,7
5988,10.931203,8
5989,11.966953,8
5990,10.829958,8
5991,10.636766,8
5992,8.287822,7
5993,8.766573,7
5994,8.557102,7
5995,8.905908,7
5996,8.311245,7
5997,7.754637,7
5998,8.905908,7
5999,7.771331,7
6000,7.771331,7
6001,7.6367526,7
6002,7.9526596,7
6003,6.849467,7
6004,5.771239,6
6005,4.6938252,5
6006,3.6,4
6007,2.52,2
6008,3.6179552,4
6009,4.32,5
6010,6.924738,7
6011,8.766573,7
6012,9.565437,7
6013,10.144082,8
6014,10.1887,8
6015,8.435069,7
6016,8.707237,7
6017,8.891344,7
6018,8.557102,7
6019,9.114471,7
6020,9.531505,7
6021,9.114471,7
6022,7.8625183,7
6023,7.072878,7
6024,6.9899354,7
6025,6.379216,6
6026,4.5536795,5
6027,1.9386592,1
6028,0.8049845,1
6029,3.6179552,4
6030,6.489992,6
6031,7.2805495,7
6032,6.379216,6
6033,5.3517847,6
6034,2.4149535,1
6035,2.4149535,1
6036,4.829907,5
6037,7.10031,7
6038,7.9932966,7
6039,7.2,7
6040,8.707237,7
6041,8.854829,7
6042,9.227524,7
6043,9.107359,7
6044,8.209263,7
6045,7.771331,7
6046,7.5170207,7
6047,7.5170207,7
6048,6.725354,7
6049,5.5887027,6
6050,3.219938,3
6051,0.71999997,1
6052,2.0991426,1
6053,2.7416782,2
6054,4.896529,5
6055,6.5693827,6
6056,6.9899354,7
6057,5.815978,6
6058,3.0547013,3
6059,1.5273507,1
6060,4.0249224,5
6061,5.634891,6
6062,7.4128532,7
6063,7.491114,7
6064,8.217153,7
6065,8.699793,7
6066,9.107359,7
6067,9.178235,7
6068,8.4042845,7
6069,8.350138,7
6070,7.6367526,7
6071,7.5170207,7
6072,7.0911775,7
6073,6.439876,6
6074,5.154415,6
6075,3.0758414,3
6076,0.35999998,1
6077,1.2979984,1
6078,2.5959969,2
6079,3.396233,4
6080,5.00128,6
6081,3.8939953,4
6082,1.8,1
6083,3.2599385,3
6084,6.638072,6
6085,7.8954163,7
6086,9.585739,7
6087,10.685391,8
6088,11.440979,8
6089,10.028439,8
6090,10.137692,8
6091,10.587917,8
6092,8.427383,7
6093,7.968939,7
6094,7.072878,7
6095,6.9899354,7
6096,7.69592,7
6097,6.489992,6
6098,5.815978,6
6099,5.0142193,6
6100,1.609969,1
6101,3.0758414,3
6102,4.73506,5
6103,2.1897945,1
6104,2.968636,3
6105,4.0249224,5
6106,6.830519,7
6107,7.8954163,7
6108,8.217153,7
6109,9.387651,7
6110,10.315115,8
6111,11.119281,8
6112,9.028754,7
6113,11.113451,8
6114,10.495713,8
6115,9.565437,7
6116,8.311245,7
6117,8.12197,7
6118,8.209263,7
6119,7.5170207,7
6120,6.9899354,7
6121,6.28713,6
6122,5.1544156,6
6123,3.319036,3
6124,3.6179552,4
6125,3.9763298,4
6126,3.6,4
6127,3.2599385,3
6128,3.8773184,4
6129,6.4799995,6
6130,8.825508,7
6131,9.6932955,7
6132,10.137692,8
6133,11.503113,8
6134,11.113451,8
6135,11.753877,8
6136,10.086427,8
6137,10.883676,8
6138,10.315115,8
6139,10.144082,8
6140,9.178235,7
6141,9.693296,7
6142,8.557102,7
6143,7.754637,7
6144,7.754637,7
6145,6.6185193,6
6146,5.315336,6
6147,4.8965297,5
6148,6.28713,6
6149,3.9763298,4
6150,3.319036,3
6151,2.5959969,2
6152,2.9024127,3
6153,6.28713,6
6154,7.968939,7
6155,9.565437,7
6156,9.693296,7
6157,10.685391,8
6158,11.4862,8
6159,12.10157,8
6160,11.609651,8
6161,11.435313,8
6162,10.00256,8
6163,9.021574,7
6164,8.534353,7
6165,7.5685663,7
6166,7.42159,7
6167,7.5685663,7
6168,6.297428,6
6169,5.991594,6
6170,5.692099,6
6171,5.3517847,6
6172,4.3349743,5
6173,3.563818,4
6174,4.3349743,5
6175,3.8268526,4
6176,4.072935,5
6177,5.991594,6
6178,7.729527,7
6179,9.504273,7
6180,12.429127,8
6181,13.358861,8
6182,12.864649,8
6183,10.966713,8
6184,9.220499,7
6185,9.83268,7
6186,10.365251,8
6187,10.587917,8
6188,9.793058,7
6189,8.891344,7
6190,8.699793,7
6191,9.028754,7
6192,8.049845,7
6193,7.8954163,7
6194,8.049845,7
6195,7.4128532,7
6196,5.904439,6
6197,6.696387,7
6198,7.729527,7
6199,8.225035,7
6200,8.049845,7
6201,8.707237,7
6202,10.636766,8
6203,12.303366,8
6204,11.592895,8
6205,13.0447235,8
6206,13.0447235,8
6207,11.609651,8
6208,12.413477,8
6209,13.202726,8
6210,11.269782,8
6211,10.30883,8
6212,10.931203,8
6213,10.137692,8
6214,11.043261,8
6215,11.726277,8
6216,11.503113,8
6217,11.043261,8
6218,10.931203,8
6219,10.483357,8
6220,9.422101,7
6221,9.531505,7
6222,9.422101,7
6223,10.495713,8
6224,10.853866,8
6225,12.371645,8
6226,14.145756,8
6227,14.799459,8
6228,16.311613,8
6229,15.315873,8
6230,15.463246,8
6231,15.617529,8
6232,12.10157,8
6233,12.55879,8
6234,12.074766,8
6235,10.966713,8
6236,10.365251,8
6237,9.904906,7
6238,9.793058,7
6239,9.9571085,7
6240,9.531505,7
6241,8.4042845,7
6242,8.4042845,7
6243,8.311245,7
6244,6.2145634,6
6245,4.32,5
6246,2.0991426,1
6247,1.8,1
6248,2.7416782,2
6249,5.4833565,6
6250,8.28,7
6251,11.013882,8
6252,11.620809,8
6253,11.503113,8
6254,11.770403,8
6255,10.948973,8
6256,11.113451,8
6257,10.464797,8
6258,8.311245,7
6259,7.9932976,7
6260,6.130579,6
6261,5.04,6
6262,4.32,5
6263,4.32,5
6264,3.2399998,3
6265,1.835647,1
6266,1.8,1
6267,4.5536795,5
6268,4.0249224,5
6269,4.510787,5
6270,5.634891,6
6271,5.634891,6
6272,5.00128,6
6273,2.8116899,2
6274,3.0758414,3
6275,3.396233,4
6276,5.0911684,6
6277,6.763786,7
6278,6.792466,7
6279,6.3690495,6
6280,6.297428,6
6281,6.162207,6
6282,6.12,6
6283,5.0142193,6
6284,6.4799995,6
6285,7.2,7
6286,7.9526596,7
6287,7.2359104,7
6288,6.130579,6
6289,4.32,5
6290,2.9024127,3
6291,3.2399998,3
6292,5.0528407,6
6293,6.12,6
6294,5.4119864,6
6295,5.04,6
6296,4.32,5
6297,5.6920996,6
6298,7.0911775,7
6299,8.049845,7
6300,9.826088,7
6301,12.10157,8
6302,12.287555,8
6303,13.397612,8
6304,11.503113,8
6305,10.966713,8
6306,8.854829,7
6307,8.699793,7
6308,8.209263,7
6309,8.12197,7
6310,7.42159,7
6311,6.0347,6
6312,6.0347,6
6313,5.937272,6
6314,5.506941,6
6315,6.2145634,6
6316,6.5693827,6
6317,7.5170207,7
6318,6.151683,6
6319,4.6938252,5
6320,4.0249224,5
6321,6.0347,6
6322,7.5685663,7
6323,9.511088,7
6324,10.195057,8
6325,9.957108,7
6326,9.504272,7
6327,9.693296,7
6328,9.693296,7
6329,10.30883,8
6330,8.766573,7
6331,8.473393,7
6332,9.0645685,7
6333,9.3876505,7
6334,9.3876505,7
6335,9.47012,7
6336,8.905908,7
6337,8.12197,7
6338,7.072878,7
6339,7.172949,7
6340,4.5536795,5
6341,3.6,4
6342,3.2599385,3
6343,0.71999997,1
6344,1.1384199,1
6345,3.2599385,3
6346,6.5693827,6
6347,8.225035,7
6348,9.511088,7
6349,10.30883,8
6350,10.144082,8
6351,9.511088,7
6352,9.387651,7
6353,8.891343,7
6354,7.5942082,7
6355,6.28713,6
6356,5.2416787,6
6357,3.2399998,3
6358,3.9763298,4
6359,5.0528407,6
6360,2.968636,3
6361,1.2979984,1
6362,2.2768397,1
6363,2.8799999,3
6364,2.9024127,3
6365,3.6,4
6366,6.519877,6
6367,7.072878,7
6368,6.725354,7
6369,6.0347,6
6370,5.154415,6
6371,2.7416782,2
6372,1.0182338,1
6373,1.2979984,1
6374,1.609969,1
6375,0.35999998,1
6376,1.8,1
6377,2.5455842,2
6378,2.52,2
6379,3.8773184,4
6380,3.4152596,4
6381,2.9024127,3
6382,2.6208394,2
6383,2.2768397,1
6384,2.0991426,1
6385,0.35999998,1
6386,2.0991426,1
6387,2.1897945,1
6388,2.16,1
6389,4.73506,5
6390,7.5170207,7
6391,8.654986,7
6392,9.346143,7
6393,8.209263,7
6394,7.5685663,7
6395,5.3999996,6
6396,3.319036,3
6397,0.8049845,1
6398,2.6208394,2
6399,3.6,4
6400,6.924738,7
6401,8.64,7
6402,8.647496,7
6403,8.473393,7
6404,6.28713,6
6405,6.28713,6
6406,5.2416787,6
6407,5.5887027,6
6408,6.0347,6
6409,5.6920996,6
6410,4.510787,5
6411,1.2979984,1
6412,0.71999997,1
6413,3.7064266,4
6414,5.154415,6
6415,5.4833565,6
6416,5.4833565,6
6417,3.8773184,4
6418,2.5455842,2
6419,1.4399999,1
6420,4.2136917,5
6421,5.506941,6
6422,5.2416787,6
6423,6.2145634,6
6424,9.007196,7
6425,12.074766,8
6426,11.525623,8
6427,9.983106,8
6428,8.699793,7
6429,7.754637,7
6430,7.072878,7
6431,6.162207,6
6432,5.0911684,6
6433,4.73506,5
6434,3.396233,4
6435,2.6208394,2
6436,2.9024127,3
6437,2.7416782,2
6438,3.2399998,3
6439,3.096837,3
6440,3.6,4
6441,2.8116899,2
6442,1.0182338,1
6443,2.3051248,1
6444,6.151683,6
6445,8.12197,7
6446,7.968939,7
6447,9,7
6448,8.854829,7
6449,8.435069,7
6450,6.12,6
6451,4.510787,5
6452,5.2416787,6
6453,5.3517847,6
6454,6.28713,6
6455,6.9899354,7
6456,5.8603754,6
6457,5.4833565,6
6458,4.198285,5
6459,3.8268526,4
6460,1.08,1
6461,1.4399999,1
6462,0.5091169,1
6463,1.08,1
6464,1.2979984,1
6465,2.0991426,1
6466,5.3517847,6
6467,6.9527545,7
6468,7.0911775,7
6469,8.854829,7
6470,9.021574,7
6471,8.287822,7
6472,9.19939,7
6473,7.5942082,7
6474,6.6185193,6
6475,8.427383,7
6476,6.830519,7
6477,6.0347,6
6478,5.95906,6
6479,6.28713,6
6480,5.8048253,6
6481,4.6938257,5
6482,3.319036,3
6483,2.2768397,1
6484,1.4399999,1
6485,2.5959969,2
6486,2.5455842,2
6487,1.9386592,1
6488,1.5273507,1
6489,2.3051248,1
6490,4.829907,5
6491,9.227524,7
6492,10.30883,8
6493,11.592895,8
6494,11.119281,8
6495,11.298495,8
6496,11.808878,8
6497,10.805998,8
6498,9.504272,7
6499,7.653705,7
6500,6.696387,7
6501,5.904439,6
6502,4.8965297,5
6503,4.6102495,5
6504,4.1046314,5
6505,4.072935,5
6506,3.8939953,4
6507,3.6,4
6508,4.6800003,5
6509,5.5887027,6
6510,6.379216,6
6511,5.937272,6
6512,5.8603754,6
6513,6.763786,7
6514,7.5685663,7
6515,8.049845,7
6516,8.854829,7
6517,10.137692,8
6518,11.503113,8
6519,10.630672,8
6520,9.19939,7
6521,10.966713,8
6522,8.557102,7
6523,6.6185193,6
6524,5.95906,6
6525,5.4833565,6
6526,5.2416787,6
6527,5.3999996,6
6528,3.8773184,4
6529,3.6,4
6530,3.8939953,4
6531,3.219938,3
6532,3.6,4
6533,3.8939953,4
6534,2.9024127,3
6535,2.6208394,2
6536,2.5455842,2
6537,4.3349743,5
6538,7.628263,7
6539,9.028754,7
6540,10.464797,8
6541,11.923557,8
6542,11.119281,8
6543,11.4862,8
6544,11.609651,8
6545,10.30883,8
6546,9.504273,7
6547,8.089993,7
6548,7.628263,7
6549,7.5170207,7
6550,6.9899354,7
6551,7.69592,7
6552,7.5170207,7
6553,7.289444,7
6554,6.28713,6
6555,5.154415,6
6556,4.73506,5
6557,5.1544156,6
6558,5.3517847,6
6559,6.379216,6
6560,4.896529,5
6561,7.072878,7
6562,10.308831,8
6563,11.620809,8
6564,12.10157,8
6565,11.592895,8
6566,11.923557,8
6567,11.269782,8
6568,10.829958,8
6569,10.966713,8
6570,10.495713,8
6571,9.6932955,7
6572,8.759178,7
6573,7.5685663,7
6574,8.669949,7
6575,8.049845,7
6576,7.42159,7
6577,7.5170207,7
6578,7.968939,7
6579,7.628263,7
6580,7.771331,7
6581,7.2805495,7
6582,5.4119864,6
6583,5.95906,6
6584,5.495161,6
6585,5.937272,6
6586,8.350138,7
6587,10.137692,8
6588,11.631956,8
6589,11.91812,8
6590,11.983188,8
6591,11.183201,8
6592,7.42159,7
6593,10.1887,8
6594,8.854829,7
6595,8.311245,7
6596,8.12197,7
6597,6.28713,6
6598,5.3999996,6
6599,7.2805495,7
6600,7.5685663,7
6601,6.830519,7
6602,6.151683,6
6603,5.634891,6
6604,4.5536795,5
6605,6.28713,6
6606,5.6920996,6
6607,4.32,5
6608,4.73506,5
6609,6.519877,6
6610,8.699793,7
6611,10.24578,8
6612,11.91812,8
6613,13.049689,8
6614,12.413477,8
6615,10.990322,8
6616,8.942214,7
6617,9.504273,7
6618,9.255571,7
6619,9.531505,7
6620,9.028754,7
6621,9.3876505,7
6622,9.0645685,7
6623,8.311245,7
6624,7.928178,7
6625,7.6367526,7
6626,6.924738,7
6627,6.519877,6
6628,5.3999996,6
6629,7.2,7
6630,7.69592,7
6631,7.771331,7
6632,6.2145634,6
6633,8.707238,7
6634,11.165805,8
6635,14.973576,8
6636,15.141414,8
6637,16.645864,8
6638,15.175612,8
6639,13.896187,8
6640,13.797913,8
6641,12.522619,8
6642,10.587917,8
6643,9.885262,7
6644,9.726665,7
6645,9,7
6646,8.64,7
6647,8.64,7
6648,8.28,7
6649,8.647496,7
6650,8.311245,7
6651,7.9932976,7
6652,8.647496,7
6653,8.311245,7
6654,7.69592,7
6655,6.379216,6
6656,6.151683,6
6657,8.473393,7
6658,11.159999,8
6659,12.682018,8
6660,15.034041,8
6661,14.24163,8
6662,14.182355,8
6663,12.303366,8
6664,10.636766,8
6665,10.829958,8
6666,9.107359,7
6667,7.928178,7
6668,5.8603754,6
6669,6.379216,6
6670,6.6185193,6
6671,7.072878,7
6672,7.6367526,7
6673,7.928178,7
6674,8.64,7
6675,8.28,7
6676,6.9899354,7
6677,7.289444,7
6678,6.297428,6
6679,5.3999996,6
6680,4.072935,5
6681,4.198285,5
6682,8.28,7
6683,10.739833,8
6684,13.049689,8
6685,11.503113,8
6686,11.841756,8
6687,11.27553,8
6688,10.739833,8
6689,9.6932955,7
6690,8.557102,7
6691,7.342588,7
6692,6.162207,6
6693,5.7599998,6
6694,7.5599995,7
6695,8.64,7
6696,9.028754,7
6697,9.028754,7
6698,8.669949,7
6699,8.049845,7
6700,8.759178,7
6701,8.707238,7
6702,7.5685663,7
6703,6.8399997,7
6704,6.130579,6
6705,6.4799995,6
6706,9.726665,7
6707,12.768586,8
6708,12.7279215,8
6709,13.363711,8
6710,12.879752,8
6711,11.435313,8
6712,10.1887,8
6713,10.1887,8
6714,9.511088,7
6715,8.311245,7
6716,7.342588,7
6717,7.9526596,7
6718,9.47012,7
6719,9.531505,7
6720,9.793058,7
6721,9.793058,7
6722,9.227524,7
6723,9,7
6724,7.8625183,7
6725,7.2359104,7
6726,5.8603754,6
6727,5.815978,6
6728,6.9527545,7
6729,7.2805495,7
6730,11.609651,8
6731,12.313893,8
6732,12.879752,8
6733,13.0447235,8
6734,12.181624,8
6735,12.096214,8
6736,10.383987,8
6737,10.630672,8
6738,9.983106,8
6739,9.028754,7
6740,7.628263,7
6741,8.049845,7
6742,8.311245,7
6743,8.759178,7
6744,8.12197,7
6745,7.8625183,7
6746,7.8625183,7
6747,7.628263,7
6748,8.557102,7
6749,7.968939,7
6750,7.172949,7
6751,6.9899354,7
6752,7.2359104,7
6753,6.87779,7
6754,9.114471,7
6755,10.931203,8
6756,13.363711,8
6757,13.53236,8
6758,12.879752,8
6759,12.879752,8
6760,12.879752,8
6761,11.440979,8
6762,10.636766,8
6763,9.904906,7
6764,8.557102,7
6765,7.172949,7
6766,6.638072,6
6767,6.849467,7
6768,6.489992,6
6769,5.04,6
6770,3.6,4
6771,2.1897945,1
6772,3.219938,3
6773,1.609969,1
6774,1.484318,1
6775,2.5959969,2
6776,2.3051248,1
6777,2.2768397,1
6778,3.219938,3
6779,6.162207,6
6780,7.968939,7
6781,9.360001,7
6782,9.178235,7
6783,9.983106,8
6784,10.00256,8
6785,9.983106,8
6786,9.227524,7
6787,7.8625183,7
6788,6.12,6
6789,5.1544156,6
6790,4.198285,5
6791,3.5455887,4
6792,2.8799999,3
6793,2.5455842,2
6794,2.1897945,1
6795,2.1897945,1
6796,3.0758414,3
6797,2.0991426,1
6798,1.4399999,1
6799,1.9386592,1
6800,2.9024127,3
6801,2.3051248,1
6802,1.8,1
6803,6.0347,6
6804,8.225035,7
6805,9.360001,7
6806,10.00256,8
6807,10.315115,8
6808,10.948973,8
6809,9.83268,7
6810,8.766573,7
6811,8.557102,7
6812,7.5599995,7
6813,7.5685663,7
6814,7.5942073,7
6815,7.5685663,7
6816,7.5599995,7
6817,7.2359104,7
6818,6.5693827,6
6819,6.379216,6
6820,6.489992,6
6821,6.130579,6
6822,5.0528407,6
6823,3.96,4
6824,3.671294,4
6825,3.319036,3
6826,6.2145634,6
6827,8.209263,7
6828,9.227524,7
6829,10.163227,8
6830,11.119281,8
6831,11.183201,8
6832,10.495713,8
6833,10.144082,8
6834,9.227524,7
6835,8.089993,7
6836,6.924738,7
6837,6.12,6
6838,5.4119864,6
6839,5.4119864,6
6840,5.4119864,6
6841,4.802999,5
6842,3.5455887,4
6843,1.609969,1
6844,0.8049845,1
6845,1.2979984,1
6846,1.484318,1
6847,2.1897945,1
6848,2.16,1
6849,2.4149535,1
6850,5.771239,6
6851,9.449572,7
6852,11.298495,8
6853,12.10157,8
6854,12.783802,8
6855,12.682018,8
6856,12.10157,8
6857,10.805998,8
6858,9.659814,7
6859,8.557102,7
6860,7.172949,7
6861,5.8603754,6
6862,4.68,5
6863,4.452954,5
6864,3.5455887,4
6865,3.5455887,4
6866,2.5959969,2
6867,1.835647,1
6868,2.2768397,1
6869,2.6208394,2
6870,3.319036,3
6871,4.1046314,5
6872,4.39436,5
6873,3.6,4
6874,2.1897945,1
6875,5.3999996,6
6876,7.628263,7
6877,9.021574,7
6878,9.693296,7
6879,10.464797,8
6880,11.440979,8
6881,11.298495,8
6882,9.904906,7
6883,8.557102,7
6884,8.049845,7
6885,7.6367526,7
6886,7.2805495,7
6887,6.5693827,6
6888,5.0911684,6
6889,4.3349743,5
6890,3.96,4
6891,3.6,4
6892,4.1046314,5
6893,4.1046314,5
6894,3.6,4
6895,3.4152596,4
6896,3.096837,3
6897,2.6208394,2
6898,6.5693827,6
6899,8.766573,7
6900,9.659814,7
6901,10.685391,8
6902,11.4862,8
6903,11.923557,8
6904,10.630672,8
6905,9.983106,8
6906,9.693296,7
6907,8.311245,7
6908,7.342588,7
